day,p01i,tmpf,dwpf,relh,drct,sknt,alti,mslp,vsby
2010-01-01,0.01,29.284999999999986,25.88000000000001,87.14916666666666,257.9166666666667,9.666666666666666,29.888333333333332,1012.7125000000002,5.84375
2010-01-02,0.0,11.464999999999998,5.960000000000001,78.21583333333335,290.8333333333333,12.041666666666666,29.930833333333336,1013.6500000000001,3.0416666666666665
2010-01-03,0.0,11.089999999999998,6.597500000000001,81.79249999999998,289.1666666666667,12.25,29.830833333333334,1009.0333333333333,1.9791666666666667
2010-01-04,0.0,15.042499999999997,11.097499999999997,84.15875,272.0833333333333,8.333333333333334,29.857083333333335,1012.1041666666664,4.416666666666667
2010-01-05,0.04,18.095000000000002,14.854999999999997,87.01416666666667,270.8333333333333,7.541666666666667,29.82583333333332,1010.9833333333332,3.875
2010-01-06,0.0,21.057499999999994,17.135,84.72958333333334,278.75,10.083333333333334,29.8775,1012.6666666666665,7.145833333333333
2010-01-07,0.0,26.134999999999987,23.2325,88.63666666666666,250.0,7.125,29.931666666666672,1014.4000000000001,8.208333333333334
2010-01-08,0.01,19.137499999999996,15.62,86.01166666666667,249.16666666666666,8.75,29.90583333333333,1013.5708333333333,2.0416666666666665
2010-01-09,0.01,11.149999999999997,6.642499999999999,82.24624999999999,295.4166666666667,5.833333333333333,30.25625000000001,1025.7583333333334,6.239583333333333
2010-01-10,0.0,13.152499999999998,7.1675,77.40666666666665,239.58333333333334,10.5,30.241249999999994,1024.8625,9.833333333333334
2010-01-11,0.02,21.679999999999996,14.5625,74.38666666666666,238.33333333333334,9.75,30.09708333333333,1020.0541666666664,7.895833333333333
2010-01-12,0.0,20.427500000000002,14.577500000000002,77.97874999999999,292.9166666666667,6.625,30.19958333333334,1023.6124999999998,8.208333333333334
2010-01-13,0.0,24.357499999999998,18.327499999999997,77.83708333333333,171.66666666666666,6.958333333333333,30.13875,1021.4583333333334,9.708333333333334
2010-01-14,0.0,32.96,22.205,64.71708333333335,187.5,5.75,30.08333333333333,1019.4250000000002,9.875
2010-01-15,0.0,36.58249999999999,29.832500000000007,76.60833333333335,257.5,9.708333333333334,30.128333333333334,1020.7666666666665,9.041666666666666
2010-01-16,0.0,35.397500000000015,28.57249999999999,76.5025,237.08333333333334,8.791666666666666,30.157083333333333,1021.7750000000001,9.583333333333334
2010-01-17,0.01,35.18,32.1275,88.83458333333334,82.91666666666667,3.1666666666666665,29.883333333333326,1012.4499999999999,6.541666666666667
2010-01-18,0.02,33.83,31.099999999999998,89.76541666666667,221.66666666666666,6.666666666666667,29.85250000000001,1011.4000000000001,5.364583333333333
2010-01-19,0.01,31.482500000000005,27.664999999999996,85.81416666666668,237.5,5.166666666666667,29.899999999999995,1013.1333333333336,7.520833333333333
2010-01-20,0.0,28.7825,21.740000000000006,75.08041666666666,243.33333333333334,6.083333333333333,30.03333333333332,1017.7125000000002,9.166666666666666
2010-01-21,0.0,26.870000000000005,19.752499999999998,75.10625,77.91666666666667,4.5,30.163750000000007,1022.2375000000001,9.5
2010-01-22,0.0,29.135,22.325000000000003,75.88999999999999,58.75,7.125,30.05791666666666,1018.5958333333333,10.0
2010-01-23,0.0,29.450000000000006,21.544999999999998,73.44958333333334,87.91666666666667,4.25,30.165833333333335,1022.2166666666666,9.625
2010-01-24,0.38000000000000006,41.09,30.950000000000006,68.15208333333332,161.25,9.333333333333334,29.780833333333334,1008.9374999999999,9.25
2010-01-25,0.52,44.464999999999996,39.215,81.86999999999999,209.16666666666666,12.333333333333334,29.283749999999984,991.8083333333333,9.375
2010-01-26,0.0,30.590000000000018,23.105,73.65916666666668,233.75,14.541666666666666,29.611249999999995,1003.2875,8.770833333333334
2010-01-27,0.0,26.922500000000003,18.747500000000006,71.65833333333333,239.58333333333334,12.916666666666666,29.97791666666666,1015.8708333333333,8.03125
2010-01-28,0.060000000000000005,20.112499999999997,14.090000000000003,77.64833333333334,269.5833333333333,12.416666666666666,30.016250000000003,1017.2958333333335,3.0520833333333335
2010-01-29,0.03,9.957500000000001,3.8225,76.09666666666665,282.9166666666667,7.416666666666667,30.33708333333334,1027.625,4.166666666666667
2010-01-30,0.0,4.3025,-1.3525,77.45791666666666,115.0,1.7083333333333333,30.26291666666666,1025.9625,8.604166666666666
2010-01-31,0.0,14.735000000000001,7.925,74.59708333333333,235.83333333333334,10.875,30.064999999999987,1019.3458333333336,8.791666666666666
2010-02-01,0.0,21.6875,12.357499999999996,67.27541666666666,258.75,10.416666666666666,30.209166666666672,1023.9041666666664,9.125
2010-02-02,0.01,22.0925,15.702499999999999,76.44291666666668,175.0,4.958333333333333,30.143749999999997,1021.6999999999999,8.208333333333334
2010-02-03,0.07,26.382499999999997,22.1975,84.56166666666668,238.75,5.583333333333333,30.089166666666667,1019.7499999999999,3.4270833333333335
2010-02-04,0.0,23.644999999999996,14.225000000000003,67.63583333333334,263.75,5.916666666666667,30.355000000000008,1028.8208333333334,9.875
2010-02-05,0.0,24.41,17.959999999999997,76.90416666666665,136.25,7.375,30.212500000000002,1023.9708333333336,8.416666666666666
2010-02-06,0.0,15.312500000000002,9.289999999999997,76.99249999999999,110.41666666666667,11.208333333333334,29.99416666666667,1016.6541666666667,7.65625
2010-02-07,0.0,15.8825,8.8025,73.88000000000001,273.75,6.416666666666667,30.045416666666657,1018.0916666666666,9.541666666666666
2010-02-08,0.0,22.054999999999996,14.2325,71.90249999999999,290.8333333333333,9.708333333333334,30.082083333333333,1019.6374999999999,8.645833333333334
