,tmpf,dwpf,relh,drct,sknt,alti,mslp,vsby,roch_rained_today,roch_rains_tomorrow
16,-0.7870361760247301,-0.4341963003209275,1.5897472153382246,-1.6129829947018657,-1.353525547660933,-0.5738561621429893,-0.5582955912441192,-1.4414309173449567,0,0
17,-0.8594827960720742,-0.4912725300317858,1.6735230421649905,0.3981273218321792,-0.23224612951492107,-0.7202264669886446,-0.7028395155069682,-2.1544883859308004,0,0
18,-0.9854594187099556,-0.6820821154885246,1.3179070324075088,0.627623393989218,-0.7127944515774978,-0.49473707844260406,-0.4642273230730409,-0.8482680673708942,0,0
19,-1.130352658804644,-1.0112078196606278,0.3518599979919719,0.7121745784681262,-0.4191260325392571,0.13821559116047774,0.16614479107324542,0.14875034003231985,0,0
20,-1.232985370538381,-1.121610745743676,0.3541850209388208,-1.6854554385409304,-0.9263714836053096,0.7573224211161388,0.789060274205909,0.35067811874689514,0,0
21,-1.1114360413478372,-0.9787118640588252,0.4247232171165927,-1.9632664732573453,-0.08541191999580089,0.25491623961858134,0.2877452352943165,0.6535697868187575,0,0
22,-1.0945318300034566,-1.0220398048612291,0.20508354937963583,-1.5405105508628008,-1.006462870615739,0.7672123065786279,0.7861923392006887,0.4264010357648607,0,0
23,-0.469880972706357,-0.49960482633993986,-0.2716961562047412,-0.4775813745565188,0.6220619985963257,-1.060438526900382,-1.0418294331233866,0.19923228471096394,0,0
24,-0.2887644225879968,-0.04049529976062573,0.9629285289418994,0.21694621223451743,1.583158642721479,-3.420165198264535,-3.399845594411226,0.2749552017289295,0,0
25,-1.0333546841856993,-0.9353839232564222,0.22394623554519874,0.5732690611099195,2.290632561313604,-1.8654752035518574,-1.819613406537711,-0.09103889719123717,0,0
26,-1.2301680019809842,-1.177437131008311,0.04386945827477211,0.6578202455888276,1.7700385457458128,-0.12485536214326434,-0.08738066338781804,-0.5390661562142006,0,0
27,-1.595620951997587,-1.4361549313765092,0.5829747789827315,1.0926549086232162,1.609855771724954,0.05711853036768576,0.10878609096893356,-3.555362350763164,0,0
28,-2.140580527242608,-2.006500613669687,0.4433234006913814,1.2859147588607227,0.008028031516367117,1.5801608916001688,1.5307082665545328,-2.8801663406863036,0,0
29,-2.444051368996483,-2.293964836301018,0.5658371098422508,-1.1479514800678672,-1.8207253052217713,1.2280809691334005,1.3018470531383826,-0.19200278654852534,0,0
30,-1.8841999885195075,-1.7786123096416606,0.30835956866383935,0.6034659127095291,1.1159588851606401,0.28854185019123324,0.390990895482106,-0.07841841102157696,0,0
31,-1.5110998952756856,-1.5323929537356944,-0.3505969349171468,0.935631280305243,0.9691246756415194,0.9729219241996565,1.018495074623078,0.12350936769299833,0,0
32,-1.4893659092614824,-1.3465827460638482,0.4744862082531751,-0.27828215399909084,-0.7795372740861891,0.6623795206756226,0.7150675510713727,-0.43179202377208237,0,0
33,-1.2591466499999222,-0.985794315920757,1.2051809198554693,0.6457415049489842,-0.579308806560116,0.40326452155686265,0.4466288345832356,-3.328193599709267,0,0
34,-1.4060522962070368,-1.42865586469917,-0.3181591147715986,1.0081037241443076,-0.4725202905462093,1.6652139065781115,1.6953277358538925,0.5778468698007919,0,0
35,-1.3649992115135416,-1.221181686626123,0.5159991179654501,-0.8399435937518422,-0.0053205329853714955,0.98874574093972,1.027672466639852,-0.30558716207547376,0,0
36,-1.8532089343881437,-1.7027884132374544,0.5239491964288665,-1.2143845535870097,1.2227474011745467,-0.0477142555353702,0.02045369280828014,-0.7662349072680975,0,0
37,-1.822620361479265,-1.7298683762389564,0.24382143170374185,1.153048611822437,-0.31233751652535047,0.19557692684324185,0.21834120816810443,0.37591909108621663,0,0
38,-1.4913783153739086,-1.4282392498837624,0.065844675159499,1.4006627949392412,0.7421990791119698,0.36963891098416013,0.4311419855550805,-0.16676181420920277,0,0
39,-1.4088696647644332,-1.261593323720672,0.4843863059623363,-0.9728097407901278,-0.7795372740861891,-0.06749402646048337,-0.011667179250099451,0.4011600634255392,0,0
40,-1.2430474011005124,-0.9824613973974953,1.0922673054528726,-0.4836207448764407,0.4351820955719902,-2.1621717674283016,-2.0937879930362415,-0.8608885535405545,0,0
41,-1.4937932027088199,-1.448653375838741,-0.013806110955113826,1.0805761679833723,0.995821804644996,-1.010989099587582,-0.9414517079408956,0.628328814479436,0,0
42,-1.3525222936164991,-1.2582604051974104,0.20219602088112798,1.0745367976634501,-0.13880617800275422,-0.5995698643455757,-0.5405143942118255,-0.28034618973615116,0,0
43,-1.4901708717064528,-1.324085546031831,0.6337502801122904,1.322150980780255,0.24830219254765476,-1.4679018079573558,-1.3928646777616738,-1.2773645971393652,0,0
44,-1.1971645417371946,-1.026622567830714,0.593249880392997,1.0805761679833723,1.3161873526867136,-1.7487745550937706,-1.6859676352946615,-0.05317743868225438,0,0
45,-1.1722107059431093,-1.1649386865460793,-0.2077955255365183,1.0081037241443076,0.28834788605286943,-1.5331750520102192,-1.478329140917154,0.4768829804435048,0,0
46,-1.2297655207584994,-1.0795326493874953,0.5033989936083357,0.826922614546646,0.03472516051984321,-1.932726424697178,-1.8718098236326326,-1.454051403514619,0,0
47,-1.1573189007111548,-0.8787243083609714,1.1844057148142721,1.1288911305427485,1.0225189336484726,-2.0731627982653937,-2.0083235298808555,-2.7224102635655423,0,0
48,-1.0514663391975363,-0.8016505675105414,1.0303541944005072,1.2617572775810342,1.0759131916554254,-1.5252631436401367,-1.4806234889212926,-1.1006777907641114,0,0
49,-0.9218673855572869,-0.7708210711703704,0.4786112489653257,1.1228517602228272,1.8768270617597194,-0.6193496352706889,-0.5823862452879353,0.628328814479436,0,0
50,-0.996728892939543,-0.8374794416356065,0.5208741660798116,1.0684974273435286,1.4496729977040952,0.17381917882565445,0.1959713151274394,0.45164200810418226,0,0
51,-1.141219651811746,-1.0707837382639331,0.14789548496118543,0.8571194661462556,-0.03201766198884758,0.189642995565718,0.22006196917120843,0.6535697868187575,0,0
52,-1.241437476210571,-1.0137075085530745,0.9734661329429403,-1.558628661822567,-0.32568608102708907,-0.698468718971091,-0.6466279894048196,-0.797786122692249,0,0
53,-0.8526625688110515,-0.5150877478434559,1.4920846605470994,0.04982036447231105,-1.0982039139185944,-1.0971929376013616,-1.058121744748756,-0.9655238570562888,0,0
54,-0.999735664425168,-0.7003641538587698,1.2977847749870592,-0.05233865261847809,-1.3126946444791456,-0.6273778952344145,-0.6185222263536827,-1.181597378557821,0,0
55,-1.2852729310942903,-0.9764295394178963,1.3660933775485666,1.3098096588221535,0.8634969043668954,-1.8899849196980965,-1.7892132954824354,-4.140020090492456,0,0
56,-1.2286014212226966,-0.8326146624833849,1.8845653173575487,1.0563257733141471,0.6434197017991068,-2.8537029893865213,-2.8926308034888817,-4.077504871027403,0,0
57,-0.983257609669302,-0.5685178181591474,1.9634913451879283,1.3800578844359783,-0.36416135517915815,-2.407557278493183,-2.336415294477427,-3.9640433881983608,0,0
58,-0.8873881608310514,-0.5598751029689251,1.4525833615975348,-0.04878608184205328,0.17710984853838443,-1.4402101286622446,-1.3819665247419055,-1.403569458835974,0,0
59,-0.8022298421735484,-0.6390666357976765,0.5811841363099544,1.6512966632160069,0.22494220466961304,-0.3063347603810031,-0.3047701367831027,0.23709374321994672,0,0
60,-0.8818428639879207,-0.7430930406782347,0.4364233325910593,-0.1467580892541211,-1.003496522948686,-0.26617083664146496,-0.25008817601695266,0.5638241073900572,0,0
61,-0.9256185105508496,-0.8900229021548293,-0.03370530735052714,0.5652970922876221,-0.25360383271770276,-0.9200812724158524,-0.8845518774373551,0.6535697868187575,0,0
62,-0.9556758082460476,-1.214515849579599,-1.3101564053035701,1.0624580570236062,0.061422289523319296,-0.3760584528920262,-0.3449212268561242,0.6535697868187575,0,0
63,-1.0088033296140995,-1.2086832421638907,-1.0689540247530984,1.4972927200579944,-0.3790803390340424,0.8483093673715042,0.8596114753342059,0.6535697868187575,0,0
64,-1.0357695715206112,-1.1811866643469806,-0.6966878506665716,0.8933556880657879,0.3016964505546081,1.1331380686929517,1.155582367872414,0.628328814479436,0,0
65,-0.703320081747799,-0.9299679306561217,-1.0720290551021565,0.8148438739068012,1.583158642721479,0.31029959820887126,0.3147038243433058,0.6535697868187575,0,0
66,-0.5431325551986717,-0.8128991675265511,-1.1165829039179376,0.8944537553966835,1.345311493417779,-0.2732036440814276,-0.2651926337111316,0.5778468698007919,0,0
67,-0.5866005272270782,-0.6187566635465501,-0.2914963516230634,-1.0817809878669822,-1.1933427736400744,-0.1307892934207713,-0.12867892746290882,-1.1132982769337738,0,0
68,-0.4295040564666375,-0.53766675587559,-0.49998190927436603,-2.0553064769329574,-1.406919805667886,-0.3010535615440966,-0.3070644847873197,-1.0668548878294208,0,0
69,-0.04767817031933513,-0.17756157402976777,-0.6288496811367528,-2.1142507312553964,-0.7261430160792361,-0.3622126132445043,-0.38736666493323735,0.14875034003231985,0,0
70,-0.08572812589120947,0.1386490708646971,0.8238079251198077,-1.0420302159953885,1.0204653083405126,-0.2427732272736066,-0.27494361272887746,-0.20850649923192793,0,0
71,-0.4911319812535787,-0.33329219202917587,0.5332642883643068,-1.7084050457566344,2.245247442007695,-0.9567925272528376,-0.9701310579930202,0.5122203417185556,0,0
72,-0.6662918092791559,-0.2989631312395795,1.635835170203974,-2.094924746231646,2.683080357664709,-1.3555527091028337,-1.3260678642766266,0.3102925630039803,0,0
73,-0.5426853538403554,-0.5112700411713562,0.04641948344228228,-2.2296698084805735,2.2238897388049144,-0.5263847119227817,-0.4888915641179072,0.586260527247235,0,0
74,-0.414338564003393,-0.9378836121488686,-1.568421454254303,-1.0250634231233662,-1.4870111926783154,0.3795287964467842,0.37493045945282233,0.6535697868187575,0,0
75,-0.2082681780909478,-0.6387541746861208,-1.5885216526335093,0.7520869388432643,-0.5259145485531626,0.09272211803281188,0.06978217489798146,0.6535697868187575,0,0
76,0.04449002962978524,-0.845811737943761,-2.943072521393398,0.7906863926271136,0.9023818531328286,-0.9259360846097069,-0.9477611649522926,0.6535697868187575,0,0
77,0.10244732566766117,-0.33004259646899586,-1.7261105105687822,0.7302926894278923,0.7288505146102312,-0.8863765427594636,-0.915066705892847,0.6535697868187575,0,0
78,-0.362820967525282,-0.4441950558907125,-0.5114735226910154,1.1288911305427485,-0.6727487580722831,0.16195131627064052,0.1345975060158692,0.6535697868187575,0,0
79,-0.6159816564685007,-0.48793961150852405,0.3712851897091899,-1.7458491417401512,-0.606005935563592,0.5219431471074911,0.5131649267042118,0.6535697868187575,0,0
80,-0.6682133325348925,-0.2632363949402275,1.8575373582970118,-2.0152829853676413,0.7426296779668642,-0.38294946985947326,-0.29788709277059283,-1.4471304917441585,0,0
81,-0.6820376600319946,-0.2210622575605114,2.1904308876970755,-1.1461838594864266,1.2732114864859958,-1.5900539542558199,-1.5506011030485394,-2.918335615931132,0,0
82,-0.45339312124730646,-0.6278072612605802,-0.4958927654682258,1.2386410670461598,0.3164259010392843,-0.42434837639183576,-0.33803818284364556,0.16267639373677287,0,0
83,-0.47374479244221507,-0.6075913864936231,-0.7400082782181729,1.0938627826872012,0.12015597333096817,-0.6529752458433914,-0.5984466813171407,0.47183478597563966,0,0
84,-1.2648618833592127,-1.8195072199220828,-2.3997206587741298,-2.095891045482834,0.9637852498408244,0.40152390171548064,0.47588177163642625,0.6535697868187575,0,0
85,-0.8850484033243365,-1.5791371360244408,-2.457357227619101,-1.3049751083858405,-0.7277448438194446,1.2180328455034717,1.229919243207615,0.6535697868187575,0,0
86,-0.36000359896788436,-0.5341838560187816,-0.7821136937781981,-0.37491207911784363,0.9557761111397813,-0.2573798273414146,-0.26060393770276036,0.12350936769299833,0,0
87,-0.40081519492788975,-0.03457936938183618,1.6342901549554267,-0.5681719293553497,-0.5339236872542057,-0.8460258100723084,-0.7634103028171494,-1.3947351185172117,0,0
88,-0.5675114178177777,-0.5798329365070284,-0.07256383372247312,-0.16957348824049376,0.6640146298875025,-0.3218053669260145,-0.3546722058738544,0.6319346676707669,0,0
89,-0.123747121369047,-0.6358378709782674,-1.9308250310017778,-0.06086482248189671,-0.6193545000653307,-0.2158423083986635,-0.23364534865373973,0.6535697868187575,0,0
90,0.44817869578248626,-0.1121530480107554,-1.7013977666659912,-1.1545398840532366,-1.1265999511313831,-0.10507559121816804,-0.15506392951089476,0.6535697868187575,0,0
91,0.9299487190973242,0.2665498191948684,-2.1462646572863653,-0.5802506699951939,-0.7261430160792361,-0.12683333923572168,-0.21643773862249627,0.6535697868187575,0,0
92,1.0615439796010995,0.2958295084217233,-2.3118797918273915,-0.1826185281315255,1.0022291156058303,-0.6295559970680238,-0.7108697335215631,0.6535697868187575,0,0
93,0.3292609745851156,-0.31783257764819994,-2.222687526927624,-0.07758923259860405,-0.4458231615427332,0.624493651749874,0.5514628895430899,0.6535697868187575,0,0
94,0.5053310293753905,0.049493500367443426,-1.792486165664295,0.4766391359911658,0.4752277890772049,-0.24748994187887494,-0.29673991876850786,0.6535697868187575,0,1
95,0.30485879137569494,0.7228945383628412,1.8045186532099347,-1.2271655465896356,-1.0210249409812717,-1.17336303727262,-1.0217538880868446,-2.3008630791603766,1,0
96,0.5225106226088412,0.7848844308487242,1.2039177494938504,-0.15240896206808466,0.08530919442116705,-1.5803341900578924,-1.7060431803312348,-2.0010365588300063,0,0
97,0.33922127912398076,0.626207437696138,1.2883888839348436,-0.39906956039753216,0.6602007543155777,-1.8273285024819914,-1.9303156977390294,-2.076349547274642,0,0
98,-0.5506072064733979,-0.5962594635145329,-0.3899133943800999,0.9071599630827532,1.6251112740126559,-0.8812903159502034,-0.8427947437614617,0.5886644293747867,0,0
99,-0.22839223921521004,-0.6754162784420009,-1.7435856830402576,0.7061352081482042,0.7688962081154459,0.6920491770632586,0.6726221129941968,0.6535697868187575,0,0
100,0.20990981207122256,-0.4946054485550481,-2.4546677010747793,1.4006627949392412,0.08811941852679651,1.0955565039352502,1.0374234456575508,0.6535697868187575,0,0
101,-0.18170441740692178,-0.7249934414755205,-2.006200774923799,0.0418044729567776,-0.8462800965948802,1.9302628369743446,1.877728402185546,0.6535697868187575,0,0
102,-0.07222952489093523,-0.6924974858737172,-2.1744649356094308,-1.4031805214141386,-0.8062344030896655,2.310034438736224,2.2453976698541203,0.6535697868187575,0,0
103,-0.0891337362353154,-0.7229103673984816,-2.0086757993510918,-1.2141219722687524,-1.2200399026435509,2.393109476621625,2.3291413720064025,0.6535697868187575,0,0
104,0.3109325989150175,-0.2358876481868497,-2.0083757963902067,-0.4836207448764407,-0.9263714836053096,1.048085053715026,0.9806383325542424,0.6535697868187575,0,0
105,0.4762182209489584,0.4989745956573346,0.010119125175359001,0.8410144786264646,1.0017544999791022,-1.1558209778057895,-1.1536788983267745,-0.19901416775389275,0,0
106,-0.4662103439572917,-0.49367223136853444,-0.3378003086206523,1.2726281441568938,1.6557748336109344,-0.9447664265304007,-0.9512026869585789,0.6535697868187575,0,0
107,-0.3582877579667638,-0.2741942841088123,0.44142075033419836,1.4152844283453674,0.7597629797721516,-0.21240687450117632,-0.235366109656922,-0.5261135519874436,0,0
108,-0.03520125242229283,-0.41919816696624956,-1.4577203616882277,0.9789571978177275,-0.3390346455288277,0.2687620792661707,0.2361224052004452,0.6535697868187575,0,0
109,0.07588356498363477,-0.3950345076726009,-1.6242595053487756,-0.7477775510434667,-0.9931143061140006,-0.08529582029307173,-0.12179588345035194,0.6535697868187575,0,0
110,0.22359417363572026,-0.2554685445110128,-1.7156479073079653,0.12189177502530985,-0.7528401450827125,-1.0901081832879673,-1.121558026268379,0.6535697868187575,0,0
111,-0.30046733813410653,-0.422819511130947,-0.6483296810872073,0.9131648227151328,-0.06384885426222368,-0.8909411052806747,-0.8990062698636729,0.6535697868187575,0,0
112,-0.21752524620810879,-0.6783325821498549,-1.5213959901357872,-0.019451997431002534,-1.2467370316470272,-0.09716368284818686,-0.11204490443265304,0.4011600634255392,0,0
113,0.20668996229133935,-0.4983549818937172,-2.1960276484229433,-0.7735105202326995,-0.7795372740861891,-0.11694345377323256,-0.15219599450570578,0.6535697868187575,0,0
114,0.017642164553417713,0.3336248044755125,1.3385498832012537,-1.4762090198095135,0.053570192757591235,-2.0124272663659477,-1.996278202859002,-0.7183512979773251,0,0
115,0.06139424097416617,0.2652999747486452,0.7672515977055271,-1.3472507006252952,-0.8462800965948802,-2.9850102379123484,-2.981127083649815,0.6535697868187575,0,0
116,-0.43285270023771455,-0.683248636971666,-0.894689804849796,0.6155446533493734,1.7540202683437278,-2.1768087979128707,-2.1270560390968,-0.043081049746526205,0,0
117,-0.19096148552408237,-0.9895438492594267,-2.5588812296117447,1.521450201337683,1.6899471587353834,-1.3512011594992521,-1.3561551096950013,0.6535697868187575,0,0
118,0.1225713867919234,-0.7554063230002844,-2.920759801177675,1.1168123899029048,1.1159588851606401,-0.7024246731560562,-0.7320924525601589,0.6535697868187575,0,0
119,0.7484296877564789,0.08323930041546818,-2.393617098534953,-0.8170990190634413,-1.1532970801348597,-0.951649786812327,-1.0097085610649914,0.628328814479436,0,0
120,1.0684022596322484,0.865641923751178,-0.8425267900261476,-0.4534238932768307,-0.7795372740861891,-1.1850510837285004,-1.2649547765291589,0.6535697868187575,0,0
121,1.1239446683352128,1.1456070797051712,0.04105693051648768,-0.7614317795928557,-0.8329315320931419,-1.3769148617019735,-1.458253595880612,0.6535697868187575,0,0
122,0.9276801885705891,0.8943125978660555,-0.10366381598888601,0.8966498900584734,0.7191424676998763,-1.6124739518099231,-1.5844427361100855,-0.3009978943774151,0,0
123,0.5320289504669122,0.35306682919453947,-0.7470216807703893,0.8356461494531999,0.8237736399559251,-0.9395621490247579,-0.9965160600410219,0.45164200810418226,0,0
124,0.8224287353762658,0.33969547750002455,-1.1950677694345706,-0.23686932894819665,0.023283533804067332,-1.0457449827845797,-1.0578898691525607,0.1775971655629733,0,0
125,0.31461242723488314,0.2857736171058253,-0.12862152984187925,1.1038708820745,1.0530299382238741,-0.9202847214882315,-0.9035949658719502,0.2533200825809389,0,0
126,-0.09047534031026652,-0.017627775448245956,0.2588215797479233,-1.7143102078472248,0.0643886371903726,-0.4630894449624601,-0.34778916186137576,0.014131820889270364,0,0
127,-0.25951745375406854,0.011998166980747422,1.1620554942284411,0.10421129959597285,2.4552648568350426,-2.092942569190372,-2.1362334311134954,-0.17938230037886407,0,0
128,-0.6951241004899176,-0.60640971538083,0.3232676703450225,1.4808217100945709,1.2919172354108264,0.11088354406405491,0.29176034430162173,-1.1224768123298907,0,0
129,-0.32418277016669855,-0.7420746489072375,-1.520533481623245,1.3765053136595535,0.03472516051984321,1.5030197849922746,1.4716288054470856,0.6535697868187575,0,0
130,-0.29117930992290836,-0.44550899492392143,-0.4293159810667077,-1.1089278564622167,0.3181254530182858,1.3913401553074694,1.4200059753532457,0.4671749141591506,0,0
131,-0.26155669194799436,0.06899107372852498,1.4121529625691147,-1.645595594429445,-0.07206335549406229,0.7157849021734214,0.6938448320327613,-0.21471966165391482,0,1
132,-0.1979646587953263,0.05066002185058471,1.190585775808474,-1.175825496929046,-0.7822069869865366,1.0421511224375357,0.975476049544899,-2.0244468964386138,1,0
133,0.4484661823699769,0.7350034209197566,1.323446372792395,-0.7062146795249966,-0.4687064149742844,0.021797510858490042,-0.05009750832004819,-2.4476081918541532,0,0
134,0.1983666506103446,0.1254507135125795,-0.49749788475824985,1.3074149171996445,0.5665319702690945,0.7148354731690695,0.6473842849483271,0.6535697868187575,0,0
135,0.3745246320676871,0.0432442781363265,-1.1883552031848006,-0.6077023532675666,-0.9397200481070479,1.0105034889573918,0.9462231124917084,0.6535697868187575,0,0
136,0.4002834303067422,-0.06424234423886624,-1.5399570428895901,-1.9640542172121174,-1.0447674470120314,0.7850141004112501,0.7133467900682373,0.6535697868187575,0,0
137,0.25941500243690535,0.42661323127451667,0.613581081052083,-1.3895262928647498,-1.4453636714328921,0.14897578654378435,0.07838597991362667,0.19317445134952682,0,0
138,0.5970967481020267,0.34529001930692854,-0.7988388588474642,-0.31122417392593854,-0.659400193570545,-0.3285870026717681,-0.38335155592601033,0.4768829804435048,0,0
139,0.8788336038416982,0.47735691579117884,-1.3830196244281927,0.9114737990255545,0.10146798302853399,-0.08331784320058065,-0.16481490852860933,0.6535697868187575,0,0
140,0.837780519148204,0.7423239383904918,-0.411047531535208,-1.8317132328103474,-0.9664171771105243,0.4784276510722657,0.38525502547163415,0.5778468698007919,0,0
141,1.0885263207565106,0.7460734717291615,-1.2541683527286551,-0.7795498905526218,-0.29898895202361303,0.31425555239392083,0.2120317511566292,0.6535697868187575,0,0
142,1.0478757172855004,1.139774472289462,0.28979688545916243,-1.0293602083312157,-0.8863257901000949,0.6900711999707675,0.5779802578220525,0.6535697868187575,0,0
143,1.1307868491174617,1.133525250058347,0.010681630727016653,-1.5344711805428792,-0.9797657416122626,1.0718207788251886,0.9536797435052686,0.5778468698007919,0,0
144,1.1963912883825565,1.1751867315991198,-0.05685653584191998,-1.259954347819149,-1.2467370316470272,0.8898468863142722,0.7712790771735368,0.6535697868187575,0,0
145,1.381532650725768,1.128525872273454,-0.6947753317909385,1.067184520752241,-0.5526116775566386,-0.1288113163282971,-0.23135100064964803,0.09826839535367682,0,0
146,1.2238244085071517,1.0937302028906015,-0.5421023249824352,-1.191434946371306,-0.5739693807594204,-0.6504434351648948,-0.748726475590399,0.532413119590013,0,0
147,0.9540975924464391,0.8760572941363723,-0.35149694379979574,-1.9028727700581247,-1.340176983159195,-0.3997941780021553,-0.4865972161137529,0.6535697868187575,0,0
148,0.9303512003198092,0.7702371310228098,-0.5741366411455917,0.8088045035868797,-0.4191260325392571,-0.42946383438975755,-0.5135558051627735,0.6030878421401135,0,0
149,1.1211272997778172,0.7214931976201056,-1.3048313527478865,-0.6532482764707735,-1.4336169346713623,-0.279137575359002,-0.3758949249124501,0.6535697868187575,0,0
150,1.3271976856902612,1.097696375933282,-0.8315391815837823,-0.8234009707016209,-1.1532970801348597,-0.5066049409976011,-0.6081976603349022,0.6030878421401135,0,1
151,1.0654789749636724,1.2166727963755113,0.7422368771381611,0.5341720848283188,-0.4458231615427332,-0.9919380570651273,-1.0441237811275252,-1.347109389129596,1,0
152,1.0312441545111914,0.8795246045355721,-0.45809839913024947,-0.42088922090821906,-0.2701388287456627,-1.2864383611477823,-1.2500415145020383,-0.04992053902556849,0,0
153,0.9119429801966691,1.2127259191769109,1.1946808162245375,-0.5348737794833466,-0.6987433310493524,-1.396694632627019,-1.43129500683156,-0.47430313508041405,0,0
154,0.9179297970741448,1.1154240546302872,0.7842302135520897,-0.9512405610761201,-1.3516843663503484,-0.8810564664417383,-0.9787348630086186,-0.014880790995009099,0,1
155,1.0370087242783996,1.2198302981343914,0.7943426545547978,0.3968558754490373,0.22019995149136407,-1.5665924544678764,-1.6491306034499185,-0.031921883028089064,1,1
156,0.36279828726122465,0.703443642239063,1.437865648773282,-0.4369380445656918,1.0174681254586257,-2.0818231304001347,-1.9429346117619954,-1.4175543218888418,1,0
157,0.4956714800357447,0.2661332043794611,-0.8766521268266643,1.2496785369411902,-0.04536622649058619,-0.4373757427597725,-0.49348026012623153,0.6535697868187575,0,0
158,0.4151752355386957,0.22488833765409577,-0.6768876552482487,0.7967257629470351,-0.35238321003056516,0.5654586431426322,0.4993988386791919,0.6535697868187575,0,0
159,0.3699914225091689,0.7375219044655293,1.543268467141841,-0.854247365562184,-0.7408966926337893,-0.5984247197131137,-0.4762726500949411,-1.3032698055928806,0,0
160,0.5938058722240599,0.8423850143498892,1.0721737247860406,0.41233760493787885,-0.7096536128712064,-0.7027737279371377,-0.6368770103870268,-1.636113052235068,0,0
161,0.7335378825245253,0.7310753383744831,-0.0021059954806510266,-1.4343901866698852,-1.4202683701696244,0.48436158234978954,0.40475698350709455,0.6535697868187575,0,0
162,0.9504867609075713,1.2262279981267847,1.0537008533921344,-1.8540401471856118,-0.5648160793867996,-0.25602350019227066,-0.3116531807956283,-0.18587283612326136,0,0
163,0.7286349294506137,1.1321617833897393,1.7174087025678937,-1.576197739116886,-0.8341450379569363,-0.3969171204131034,-0.47799341109815463,-1.9714913364707158,0,0
164,0.8703814981695073,1.121964188930782,0.9848381201789376,-0.13786679406090296,-0.6760858991977178,-0.4086950749184073,-0.4813850559738753,-0.747304178013606,0,0
165,0.8051795401268982,0.4061157823564569,-1.2435932483575065,-2.2811569655514248,-1.113251386629645,0.4823836052572479,0.3875493734758354,0.6535697868187575,0,1
166,0.9685672832255426,1.1255994072286384,0.6020030155626831,-0.15985157504257064,1.0309838769910387,-0.55957613240199,-0.6506430984120466,-1.1416174166315491,1,0
167,0.7854889203191588,0.7320367571792704,-0.29299925107133606,1.0639075059003877,0.7247432639943111,-0.04010665133341916,-0.1298261014649938,0.6535697868187575,0,0
168,0.9742216535707013,0.9356332127396779,-0.07234418869753953,0.2026713369328841,-0.7127944515774978,0.3083216211163633,0.21719403416601946,0.6030878421401135,0,0
169,1.3817803314780677,1.3192713631432071,-0.3158802461264244,0.4743163012527347,0.3920559641048358,-0.44543980321382776,-0.5496917862284427,0.5603723504889552,0,0
