,tmpf,dwpf,relh,drct,sknt,alti,mslp,vsby,tmpf_syr,dwpf_syr,relh_syr,drct_syr,sknt_syr,alti_syr,mslp_syr,vsby_syr,tmpf_buf,dwpf_buf,relh_buf,drct_buf,sknt_buf,alti_buf,mslp_buf,vsby_buf,roch_rained_today,buf_rained_today,syr_rained_today,roch_rains_tomorrow
0,0.3563027837755512,0.44119762168064325,0.8193225845844139,0.7586360970705687,0.42785523008776744,0.44989654540216634,0.43520544614637163,0.49813081361120914,0.4057463054323571,0.4722742466987505,0.7902064124388696,0.5498704080600002,0.2528960223307746,0.4333870552329499,0.4259650452245956,0.5081059861584738,0.3624355392033723,0.4145832490167802,0.7936458387949172,0.7670542533088698,0.39261110032990487,0.4740186446037374,0.46270685106723675,0.32808379135726407,0,0,0,0
1,0.15775357103385443,0.20840740726778664,0.684446385156513,0.862325113798207,0.5437621585972062,0.47828108221367194,0.45344031120836353,0.21439224459358686,0.24997369921872833,0.2997261800336643,0.7369785949085675,0.9106057369030619,0.5259504232531326,0.42364719745229223,0.4206796146739479,0.06816863049538645,0.18717560261102467,0.22660881308564496,0.7392310597924288,0.890328270057082,0.40806326411798954,0.5220230084332407,0.5218242865137098,0.10084345985062203,0,0,0,0
2,0.15357534685999716,0.21585739530434267,0.738447191867758,0.8570750370018709,0.5539294330278589,0.4114939367748382,0.3636437312586106,0.10680364221515756,0.23020658571563027,0.2762440435267063,0.7222926557283967,0.9347891109037141,0.45447980824660933,0.35449420720955155,0.3550183043715939,0.06252116764990395,0.1998616419773604,0.24778842118940655,0.7812548181736698,0.9108739395151174,0.42595524324103473,0.46032287509619096,0.4639059876888648,0.010293378514219001,0,0,0,0
3,0.19761382965245264,0.2684455461506204,0.7741730284606245,0.8032617498394256,0.3627846737315913,0.4290255624525319,0.42337304481724125,0.35362455355390715,0.2646246186386713,0.31586496289798716,0.7417245594345894,0.801780553900127,0.313371158105525,0.39790614474623515,0.3971391201444991,0.15965752859220306,0.22418701779201727,0.2708304488196747,0.7732963305770307,0.8540309206812194,0.27549996425178996,0.4564493241243485,0.4585098728915189,0.21446362560394305,0,0,0,0
4,0.23162457442765075,0.3123566521072624,0.8172843435109702,0.7993241922421735,0.3241490308951117,0.40815457950289025,0.40157225058756624,0.2987754621452961,0.28884902244148775,0.34893079822668976,0.7827721743002061,0.7164669845089373,0.2620589216905853,0.38023525991560153,0.3788027418495397,0.2048372313560631,0.2646734866608181,0.3160915745219873,0.7953519458458987,0.829376117331577,0.32592281450764493,0.4373582514774311,0.43628587417059644,0.215040377714366,0,0,0,0
5,0.264632545401123,0.3390013152027099,0.7827915169501873,0.8242620570247702,0.4481897789490726,0.44266127131296157,0.4343139638544403,0.6299795910357547,0.3201663316777683,0.3848178089661221,0.796386122891632,0.911949257680876,0.37659516368821866,0.405280608494464,0.4012048359526883,0.36522517616776623,0.2990890786051348,0.34229538413911553,0.7532177923025357,0.8512914980868148,0.3665864034236571,0.47969062995533945,0.47505795827004543,0.7802574459288564,0,0,0,0
6,0.32120570071515026,0.41025825959941636,0.8417809815973619,0.7336982322879722,0.30381448203380657,0.478837641758995,0.46802820325796235,0.7375681934141841,0.3567548711815418,0.4199580379791848,0.7795628402465969,0.8427579376234544,0.28588246002609297,0.46079779784426256,0.45515688472743326,0.7921733672862439,0.345311479464655,0.4115080911939437,0.8629572740680351,0.5677612595659264,0.22345057043929448,0.4955998571610843,0.4879286913422337,0.6031945480290111,0,0,0,0
7,0.24324003763097393,0.32129663775112965,0.8021485162803952,0.731073193889804,0.3831192225928963,0.46158429585396055,0.45190047815868395,0.11313238353153576,0.2731516087772627,0.3153671084137407,0.6930070676321641,0.5767408236162802,0.27946843047422554,0.435335026789098,0.4322669047272929,0.49681106046750867,0.2613240373231716,0.30820877559584275,0.7727376641505328,0.6526833599924727,0.2836326820349924,0.48577763862535195,0.48165320968902375,0.2900181520693494,0,0,0,0
8,0.1542438627278143,0.21638327681280542,0.7452979465868338,0.8767628249881314,0.24077738056376077,0.6956175846625364,0.688953723964667,0.5382128419482709,0.1891219968660542,0.22094070790166184,0.6609701476533646,0.5888325106166064,0.2162444248915319,0.673544119939094,0.6721847945688918,0.7712777547579585,0.17273110234242456,0.21058334274128554,0.733433641127034,0.6910352763141386,0.1502561103904726,0.7155622159187967,0.7151251099208548,0.7139309532302173,0,0,0,0
9,0.1765555798162121,0.22251856107820447,0.67222952045087,0.7008852523108713,0.4685243278103776,0.6855995128467021,0.6715292973498656,0.9021154676400173,0.18412207992115298,0.21007088499561408,0.6381297785148475,0.3624492595549459,0.1649321884765921,0.6781357671785896,0.6796250544978916,0.9457843566833679,0.22561053376051704,0.2521196293905847,0.6825816150839485,0.5609127030799146,0.412942894787911,0.700759717562184,0.7013750099928068,0.8834960736945642,0,0,0,0
